LEVEL1_FK	LEVEL2_FK	DESCRIPT	DESCRIPT2	MODELNUM	INVNUM
8001	2225001	SHOT GUN	SHOTGUN FIREARM STEVENS 350, #110198B, 12 GAUGE, PUMP; SHOT GUN	350	G-33421-3
19001	2524001	TRIM NAILER IN CASE	NAILER TOOLS-AIR HITACHI/TOOLS N3804AB3S, #Q473485; TRIM NAILER IN CASE	N3804AB3S	134606-3
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 18KT, 7.90 Grams; LADIES BRACELET		235015-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, PLAT, 5.00 Grams; LADIES RING W/DIAMONDS		I-181
12001	2339001	LADIES RING BAND	RING JEWELRY NONE, 10KT, 2.50 Grams; LADIES RING BAND		I-404
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 18KT, 4.20 Grams; LADIES BRACELET		I-500
12001	2339001	MANS RING BAND	RING JEWELRY RMI, 10KT, 3.90 Grams; MANS RING BAND		I-622
12001	2337001	NECKLACE	NECKLACE JEWELRY S, 14KT, 21.40 Grams; NECKLACE		I-517
12001	2339001	MANS RING W/STONE	RING JEWELRY NONE, 10KT, 4.10 Grams; MANS RING W/STONE		I-284
12001	2339001	MAN'S RING W/ STONE	RING JEWELRY NBS, 14KT, 9.30 Grams; MAN'S RING W/ STONE		33810-1
12001	2339001	LADIES RING	RING JEWELRY NONE, 14KT, 3.70 Grams; LADIES RING		33569-16
12001	2333001	BRACELET W/DIAMONDS	BRACELET JEWELRY NONE, 14KT, 14.10 Grams; BRACELET W/DIAMONDS		I-740
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 2.30 Grams; LADIES RING W/DIAMONDS		I-828
4001	2119001	1/10TH OZ 1981 KRUGRAND	FOREIGN COIN(S) COINS FOREIGN; 1/10TH OZ 1981 KRUGRAND		33686-1
18001	3000001	NIGHT VISION GOGGLE	NIGHT VISION SPORTING EQUIPMENT BUSHNELL 260140, #DQ20517; NIGHT VISION GOGGLE	260140	235221-1
12001	2339001	LADIES RING	RING JEWELRY NONE, 14KT, 4.10 Grams; LADIES RING		I-389
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 2.90 Grams; LADIES RING W/STONES		134639-4
12001	2333001	LADIES BRACELET W/DIAMONDS	BRACELET JEWELRY AA, 14KT, 12.70 Grams; LADIES BRACELET W/DIAMONDS		I-499
12001	2339001	MANS RING	RING JEWELRY NONE, 14KT, 5.20 Grams; MANS RING		I-143
12001	2333001	BRACELET  W/STONES	BRACELET JEWELRY NONE, 14KT, 9.20 Grams; BRACELET  W/STONES		I-737
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM KEL-TEC P-32, #CNS31, .32, SEMI-AUTOMATIC; HANDGUN 1 MAG	P-32	G-134577-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.50 Grams; LADIES RING W/DIAMONDS		I-547
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 6.90 Grams; LADIES RING W/STONE		33569-13
12001	2333001	LADIES BRACELET	BRACELET JEWELRY JTC, 14KT, 17.80 Grams; LADIES BRACELET		32772-1
12001	2337001	LADIES COIN NECKLACE	NECKLACE JEWELRY NONE, 22KT, 51.10 Grams; LADIES COIN NECKLACE		I-528
21001	2669001	CIRCULAR SAW	CIRCULAR SAW TOOLS-POWER MAKITA XSS02, #1490098; CIRCULAR SAW	XSS02	235626-1
12001	2338001	TURTLE CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 5.70 Grams; TURTLE CHARM		134602-1
12001	2338001	ITALIAN HORN CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 1.60 Grams; ITALIAN HORN CHARM		30945-12
8001	2225001	SHOTGUN IN CASE	SHOTGUN FIREARM ROCK ISLAND NONE, #R1A1545809, 12 GAUGE, PUMP; SHOTGUN IN CASE	NONE	G-33733-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY AH, 10KT, 7.30 Grams; LADIES RING W/STONES		I-329
12001	2340001	WATCH W/CHARGER	WATCH JEWELRY SAMSUNG GEAR 2, #RFAH50JJ1CT, N/A, 62.50 Grams; WATCH W/CHARGER	GEAR 2	134241-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY F, 10KT, 3.80 Grams; LADIES RING W/DIAMONDS		33292-2
12001	2333001	BRACELET	BRACELET JEWELRY NONE, 14KT, 17.10 Grams; BRACELET		I-887
6001	2146001	KNIFE	KNIFE DEFENSE ACCESSORIES MICROTECH M-U.D.T.; KNIFE	M-U.D.T.	235173-2
12001	2338001	HEART CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 3.00 Grams; HEART CHARM		I-69
10001	3779001	POWER INVERTER	INVERTER HOUSEHOLD SCHUMACHER SI1000, #940261347p180206926; POWER INVERTER	SI1000	134546-2
8001	2225001	SHOT GUN	SHOTGUN FIREARM REMINGTON M887, #ARM026155, 12 GAUGE, PUMP; SHOT GUN	M887	G-30439-1
12001	2338001	HEART CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 2.00 Grams; HEART CHARM		31552-7
4001	2864001	HALF POUND ROUND SILVER COIN	SLUG COINS NONE; HALF POUND ROUND SILVER COIN		I-582
6001	2877001	2 EIGHT ROUND HAND GUN MAGS	MAGAZINE DEFENSE ACCESSORIES SIGSAUER P239; 2 EIGHT ROUND HAND GUN MAGS	P239	30141-2
12001	2338001	DOLPHINE CHARM	PENDANT/CHARM JEWELRY NONE, 18KT, 1.40 Grams; DOLPHINE CHARM		33612-4
6001	2133001	5400 ROUNDS OF 5.45X39	AMMUNITION DEFENSE ACCESSORIES NONE; 5400 ROUNDS OF 5.45X39		235218-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 18KT, 3.20 Grams; LADIES RING W/STONES		30982-1
12001	2339001	MANS RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 7.30 Grams; MANS RING W/DIAMONDS		33194-2
15001	2387001	GUITAR	GUITAR/BASS MUSICAL INSTRUMENTS YAMAHA TRBX304, #HHY07S008; GUITAR	TRBX304	134682-1
4001	2119001	1 KG SILVER	FOREIGN COIN(S) COINS FOREIGN; 1 KG SILVER		134102-3
8001	2223001	HANDGUN 1 MAG BOX SOFT CASE	PISTOL FIREARM RUGER LCP, #371130542, 380, SEMI-AUTOMATIC; HANDGUN 1 MAG BOX SOFT CASE	LCP	G-235585-1
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 22KT, 13.20 Grams; NECKLACE		I-908
12001	2338001	LADIES CHARM W/DIAMONDS	PENDANT/CHARM JEWELRY NONE, 14KT, 2.60 Grams; LADIES CHARM W/DIAMONDS		32671-2
12001	2339001	LADIES RING	RING JEWELRY NONE, 18KT, 6.40 Grams; LADIES RING		I-167
12001	2339001	RING W/DIAMONDS	RING JEWELRY SBT, 14KT, 14.50 Grams; RING W/DIAMONDS		30783-1
7001	2165001	NETBOOK  COMPUTER	COMPUTER SYSTEM ELECTRONICS ACER ASPIRE ONE, #lus050b11183119f2f25; NETBOOK  COMPUTER	ASPIRE ONE	31113-1
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 14KT, 21.70 Grams; LADIES BRACELET		235039-2
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 925, 19.60 Grams; LADIES BRACELET		33494-5
12001	2338001	POODLE CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 8.90 Grams; POODLE CHARM		133940-4
12001	2339001	RING BAND W/DIAMONDS	RING JEWELRY NONE, 14KT, 12.10 Grams; RING BAND W/DIAMONDS		I-766
12001	2333001	BRACELET W/STONES	BRACELET JEWELRY NONE, 14KT, 8.50 Grams; BRACELET W/STONES		I-742
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 14KT, 2.70 Grams; LADIES RING W/DIAMOND		I-839
12001	2340001	MANS WATCH IN CASE	WATCH JEWELRY INVICTA 17824, #NONE, N/A, 227.40 Grams; MANS WATCH IN CASE	17824	32612-1
12001	2337001	NECKLACE	NECKLACE JEWELRY C, 14KT, 7.70 Grams; NECKLACE		235366-4
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 3.00 Grams; LADIES RING W/STONES		I-393
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY IGRB, 14KT, 2.50 Grams; LADIES RING W/DIAMONDS		32172-1
8001	2225001	BENELLI SHOTGUN 12GA	SHOTGUN FIREARM BENELLI nova, #z393614, 12 GAUGE, PUMP; BENELLI SHOTGUN 12GA	nova	G-134700-1
12001	2336001	LADIES EARRINGS W/DIAMONDS	EARRINGS JEWELRY NONE, 14KT, 4.10 Grams; LADIES EARRINGS W/DIAMONDS		134476-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 18KT, 11.50 Grams; LADIES RING W/DIAMONDS		134261-1
19001	2524001	NAILER	NAILER TOOLS-AIR PORTER CABLE FN250SB, #15248339 F BJ; NAILER	FN250SB	33123-1
21001	2664001	PALM ROUTER IN CASE	ROUTER TOOLS-POWER RIDGID TOOL R2401, #CS15223NC84325; PALM ROUTER IN CASE	R2401	33729-1
21001	3840001	JAM SAW	SAW TOOLS-POWER NORGE 5974674, #NJ180300077; JAM SAW	5974674	235385-2
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 1.90 Grams; LADIES RING W/DIAMONDS		134110-3
12001	2333001	LADIES BRACELET W/DIAMONDS	BRACELET JEWELRY NONE, 14KT, 14.90 Grams; LADIES BRACELET W/DIAMONDS		I-338
6001	2146001	ASST KNIFES	KNIFE DEFENSE ACCESSORIES ASST; ASST KNIFES		235670-1
12001	2339001	MANS RING W/STONE	RING JEWELRY NONE, 14KT, 8.10 Grams; MANS RING W/STONE		I-270
12001	2338001	COIN CHARM	PENDANT/CHARM JEWELRY NONE, 24KT, 9.70 Grams; COIN CHARM		I-855
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 14KT, 16.70 Grams; NECKLACE		I-516
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 925, 9.80 Grams; LADIES RING W/STONE		33204-9
12001	2338001	4 LEAF HEART CHARM	PENDANT/CHARM JEWELRY TIFFANY, 925, 4.50 Grams; 4 LEAF HEART CHARM		32114-4
20001	2568001	PLIERS	PLIERS TOOLS-HAND KNIPEX; PLIERS		32837-3
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 4.40 Grams; LADIES RING W/STONE		235794-6
8001	2223001	HANDGUN 1 MAG	PISTOL FIREARM RUGER LCP, #372059767, 380, SEMI-AUTOMATIC; HANDGUN 1 MAG	LCP	G-134704-1
20001	2947001	COLLET CHUCK SET IN WOOD CASE	CHUCK TOOLS-HAND ETM; COLLET CHUCK SET IN WOOD CASE		30276-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.40 Grams; LADIES RING W/DIAMONDS		I-401
12001	2339001	RING BAND	RING JEWELRY NONE, 18KT, 2.10 Grams; RING BAND		234958-5
12001	2338001	CROSS CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 2.70 Grams; CROSS CHARM		235175-3
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 3.10 Grams; LADIES RING W/STONE		I-429
12001	2339001	MANS RING W/DIAMOND	RING JEWELRY NONE, 14KT, 7.80 Grams; MANS RING W/DIAMOND		I-149
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 2.10 Grams; LADIES RING W/STONE		30551-3
8001	2223001	HANDGUN 1 MAG HARD CASE	PISTOL FIREARM INTERARMS STAR, #1899414, 380, SEMI-AUTOMATIC; HANDGUN 1 MAG HARD CASE	STAR	G-32745-1
21001	3112001	MULTI TOOL	MULTI TOOL TOOLS-POWER MAKITA TM3010CX1, #231764Y; MULTI TOOL	TM3010CX1	133900-1
7001	2207001	43 TV NO REMOTE                                                                                                                                                                                        "	TV ELECTRONICS ONN ONC18TV001, #1824onc18tv00136204; 43 TV NO REMOTE                                                                                                                                   "	ONC18TV001	235417-2
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 18KT, 9.90 Grams; LADIES RING W/DIAMONDS		33569-3
12001	2336001	HOOP EARRINGS	EARRINGS JEWELRY NONE, 14KT, 1.20 Grams; HOOP EARRINGS		235364-2
12001	2338001	CRAB CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 2.20 Grams; CRAB CHARM		32643-2
12001	2338001	EAGLE CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 7.00 Grams; EAGLE CHARM		235430-2
21001	3403001	NIBBLERS	NIBBLERS TOOLS-POWER MILWAUKEE 6852-20, #A80BD10400706; NIBBLERS	6852-20	134037-5
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.00 Grams; LADIES RING W/DIAMONDS		I-322
8001	2223001	HAND GUN 1 MAG	PISTOL FIREARM SIG SAUER MOSQUITO, #F275621, .22 CALIBER, SEMI-AUTOMATIC; HAND GUN 1 MAG	MOSQUITO	G-33831-1
12001	2337001	LADIES NECKLACE	NECKLACE JEWELRY TIFFANY, 925, 4.60 Grams; LADIES NECKLACE		134188-1
8001	2223001	HANDGUN 2 MAGS	PISTOL FIREARM HECKLER & KOCH P30, #129-042017, 9 MM, SEMI-AUTOMATIC; HANDGUN 2 MAGS	P30	G-31741-2
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 10KT, 27.50 Grams; NECKLACE		I-185
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 5.00 Grams; LADIES RING W/DIAMONDS		33071-4
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 3.90 Grams; LADIES RING W/STONE		I-332
19001	2527001	3/8 RATCHET                                                                                                                                                                                            "	RATCHET TOOLS-AIR SNAP-ON FHL80; 3/8 RATCHET"	FHL80	134544-2
8001	2224001	RIFLE WITH SCOPE	RIFLE FIREARM SAVAGE 110, #G577384, 270WIN, BOLT; RIFLE WITH SCOPE	110	G-134004-1
12001	2339001	MANS W/STONES	RING JEWELRY NONE, 14KT, 13.20 Grams; MANS W/STONES		32054-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 2.70 Grams; LADIES RING W/DIAMONDS		I-823
4001	2120001	500.00 DOLLAR BILL	PAPER MONEY COINS US CURRENCY, #E00021484A; 500.00 DOLLAR BILL		134776-1
12001	2339001	FIGURE 8 LADIES RING	RING JEWELRY AAJ, 14KT, 5.80 Grams; FIGURE 8 LADIES RING		31064-1
12001	2339001	LADIES RING W/STONES                                                                                                                                                                                   	RING JEWELRY, 14KT, 2.80 Grams; LADIES RING W/STONES		I-15
12001	1	SCRAP STONE BIN	JEWELRY; SCRAP STONE BIN		I-27
20001	2585001	10PC EXTENTION SET	SOCKET TOOLS-HAND CRAFTSMAN 942351; 10PC EXTENTION SET	942351	32266-4
7001	2806001	IPAD	TABLET ELECTRONICS APPLE MC979LL/A, #DR6HN0GNDKPH; IPAD	MC979LL/A	134049-2
12001	2339001	MANS RING W/DIAMOND	RING JEWELRY CANDRA, 14KT, 10.90 Grams; MANS RING W/DIAMOND		133902-1
12001	2339001	MANS RING W/STONE	RING JEWELRY GLS, 10KT, 3.60 Grams; MANS RING W/STONE		I-684
21001	2687001	WELDER  W/SPOOL	WELDER TOOLS-POWER CENTURY 80GL, #NONE; WELDER  W/SPOOL	80GL	134357-1
21001	3455001	CHIPPING HAMMER IN HARD CASE	CHIPPING HAMMER TOOLS-POWER BOSCH 11316EVS, #905000388; CHIPPING HAMMER IN HARD CASE	11316EVS	235576-1
12001	2339001	MANS RING BAND	RING JEWELRY NONE, 14KT, 5.30 Grams; MANS RING BAND		31046-1
21001	2646001	CORDLESS IMPACT IN CASE ONE BATTERY CHARGER	IMPACT WRENCH TOOLS-POWER MILWAUKEE 9057-1, #854A597170034; CORDLESS IMPACT IN CASE ONE BATTERY CHARGER	9057-1	30867-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 2.00 Grams; LADIES RING W/DIAMONDS		33632-4
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY GORDON, 14KT, 2.40 Grams; LADIES RING W/DIAMOND		134747-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, PLAT, 3.40 Grams; LADIES RING W/STONES		I-345
12001	2336001	HOOP EARRINGS	EARRINGS JEWELRY NONE, 14KT, 8.20 Grams; HOOP EARRINGS		235176-2
12001	2339001	LADIES RING	RING JEWELRY JBNI, 14KT, 4.50 Grams; LADIES RING		235371-5
12001	2339001	LADIES RIN W/STONES	RING JEWELRY NONE, 18KT, 5.70 Grams; LADIES RIN W/STONES		I-242
20001	2620001	6 PC BOX WRENCH SET	WRENCH TOOLS-HAND PITTSBURGH; 6 PC BOX WRENCH SET		235315-1
10001	3899001	STERILIZER AUTOCLAVE	STEAMER HOUSEHOLD ALL AMERICAN PRESURE 1915X; STERILIZER AUTOCLAVE	1915X	32574-1
19001	2524001	BRAD NAILER IN CASE	NAILER TOOLS-AIR BOSTITCH SB1850N, #100840092C; BRAD NAILER IN CASE	SB1850N	30022-1
12001	2339001	RING W/DIAMONDS	RING JEWELRY NONE, #D1664, 10KT, 5.80 Grams; RING W/DIAMONDS		31150-1
8001	2701001	HANDGUN IN BOX	REVOLVER FIREARM TAURUS M445, #rf655643, 44 SPECIAL, REVOLVER; HANDGUN IN BOX	M445	G-235190-2
7001	2165001	LAPTOP W/ CHARGER	COMPUTER SYSTEM ELECTRONICS DELL INSPIRON, #27391533014; LAPTOP W/ CHARGER	INSPIRON	134497-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 15.00 Grams; LADIES RING W/DIAMONDS		235794-5
12001	2339001	MANS NUGGET RING W/COIN	RING JEWELRY NONE, 14KT, 13.00 Grams; MANS NUGGET RING W/COIN		31428-1
12001	2337001	NECKLACE	NECKLACE JEWELRY AWAD, 14KT, 12.20 Grams; NECKLACE		33182-1
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 18KT, 40.60 Grams; NECKLACE		I-812
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY ODI, 10KT, 2.60 Grams; LADIES RING W/DIAMONDS		33263-1
12001	2339001	LADIES RINGW/DIAMONDS	RING JEWELRY NONE, 14KT, 2.40 Grams; LADIES RINGW/DIAMONDS		I-440
12001	2339001	RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 6.20 Grams; RING W/DIAMONDS		I-762
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 3.30 Grams; LADIES RING W/DIAMONDS		31856-3
21001	2668001	CHOP SAW	CHOP SAW TOOLS-POWER RIDGID TOOL R4122, #GW751064283; CHOP SAW	R4122	235440-1
12001	2339001	MANS RING GM CHEVY	RING JEWELRY K, 10KT, 20.30 Grams; MANS RING GM CHEVY		31883-1
6001	2146001	KNIFE IN SHEATHS	KNIFE DEFENSE ACCESSORIES KA-BAR; KNIFE IN SHEATHS		133971-1
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 14KT, 20.90 Grams; LADIES BRACELET		134080-1
16001	3496001	TRAIN SET	OTHER OTHER EZTEC; TRAIN SET		32854-1
12001	2333001	BRACELET	BRACELET JEWELRY NONE, 14KT, 4.20 Grams; BRACELET		I-753
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 14KT, 13.00 Grams; NECKLACE		I-186
12001	2337001	NECKLACE	NECKLACE JEWELRY OI, 10KT, 14.00 Grams; NECKLACE		I-941
8001	2223001	HAND GUN 1 MAG	PISTOL FIREARM TAURUS PT 92 AF, #TIK00156, 9 MM, SEMI-AUTOMATIC; HAND GUN 1 MAG	PT 92 AF	G-32175-1
12001	2339001	BABY RING W/DIAMOND	RING JEWELRY NONE, 14KT, 1.30 Grams; BABY RING W/DIAMOND		I-847
12001	2339001	LADIES RING W/STONES	RING JEWELRY FTH, 14KT, 5.60 Grams; LADIES RING W/STONES		I-470
12001	2339001	LADIES RING	RING JEWELRY NONE, 22KT, 1.50 Grams; LADIES RING		I-534
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 5.10 Grams; LADIES RING W/STONES		I-299
12001	2337001	FIGARO NECKLACE	NECKLACE JEWELRY NONE, 10KT, 18.50 Grams; FIGARO NECKLACE		134391-2
12001	2339001	MANS RING	RING JEWELRY ODI, 14KT, 3.90 Grams; MANS RING		I-681
12001	2339001	MANS RING W/STONE	RING JEWELRY NONE, 14KT, 16.50 Grams; MANS RING W/STONE		I-881
12001	2337001	NECKLACE	NECKLACE JEWELRY J.J., 14KT, 9.60 Grams; NECKLACE		30145-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 3.00 Grams; LADIES RING W/STONES		I-207
21001	2638001	CORDLESS DRILL IMPACT LIGHT MULTI 2 BATTERY CHARGER	DRILL TOOLS-POWER DEWALT DCD771, #DCQYW2T; CORDLESS DRILL IMPACT LIGHT MULTI 2 BATTERY CHARGER	DCD771	235790-1
12001	2339001	RING W/STONE	RING JEWELRY XP, 10KT, 7.00 Grams; RING W/STONE		235371-1
12001	2337001	ROPE NECKLACE	NECKLACE JEWELRY NONE, 14KT, 9.10 Grams; ROPE NECKLACE		33458-1
12001	2339001	LADIES RING	RING JEWELRY A, 14KT, 3.60 Grams; LADIES RING		133940-14
12001	2338001	CHARM	PENDANT/CHARM JEWELRY NONE, 18KT, 5.60 Grams; CHARM		235550-2
12001	2338001	FISH CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 1.40 Grams; FISH CHARM		134684-2
19001	2523001	AIR IMPACT	IMPACT WRENCH TOOLS-AIR BLUE POINT NONE, #7230655; AIR IMPACT	NONE	134150-1
21001	2676001	PORTABLE TABLE SAW	TABLE SAW TOOLS-POWER RIDGID TOOL R45171, #GW1829053721; PORTABLE TABLE SAW	R45171	235414-1
7001	2757001	CELLPHONE	CELL PHONE ELECTRONICS ALCATEL 6062w, #015126005696865; CELLPHONE	6062w	235606-1
12001	2339001	MANS RING COIN 24K	RING JEWELRY NONE, 14KT, 12.00 Grams; MANS RING COIN 24K		I-294
12001	2339001	MANS RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 7.10 Grams; MANS RING W/DIAMONDS		I-137
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 4.50 Grams; LADIES RING W/STONE		I-884
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 14KT, 4.10 Grams; LADIES RING W/DIAMOND		235622-1
12001	2339001	RING BAND	RING JEWELRY NONE, 14KT, 8.60 Grams; RING BAND		I-764
8001	2701001	HAND GUN IN BOX	REVOLVER FIREARM RUGER LCR, #545-94544, .357, REVOLVER; HAND GUN IN BOX	LCR	G-235578-1
8001	2223001	HANDGUN W 2 MAGS CASE	PISTOL FIREARM GLOCK 42, #ABAX815, 380, SEMI-AUTOMATIC; HANDGUN W 2 MAGS CASE	42	G-31481-1
8001	2224001	RIFLE W/ 1 MAG	RIFLE FIREARM I.O. INC SPORTER 15, #00054, 5.56 MM, SEMI-AUTOMATIC; RIFLE W/ 1 MAG	SPORTER 15	G-235205-1
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 7.90 Grams; LADIES RING W/STONE		I-478
21001	2685001	LASER THERMOMETER	THERMOMETER TOOLS-POWER GENERAL; LASER THERMOMETER		32986-3
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 2.30 Grams; LADIES RING W/STONES		I-256
20001	2620001	14PC COMBO WRENCH SET IN CASE	WRENCH TOOLS-HAND CRAFTSMAN; 14PC COMBO WRENCH SET IN CASE		32955-1
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 10KT, 4.10 Grams; LADIES RING W/STONE		I-459
12001	2337001	FIGARO NECKLACE	NECKLACE JEWELRY PGDA, 10KT, 22.80 Grams; FIGARO NECKLACE		I-94
12001	2337001	NECKLACE	NECKLACE JEWELRY NONE, 14KT, 14.00 Grams; NECKLACE		134055-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 5.20 Grams; LADIES RING W/STONES		I-337
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 10KT, 2.00 Grams; LADIES RING W/DIAMOND		I-916
12001	2339001	RING BAND W/DIAMONDS	RING JEWELRY NONE, 18KT, 6.30 Grams; RING BAND W/DIAMONDS		235716-1
12001	2338001	CHARM	PENDANT/CHARM JEWELRY NONE, 18KT, 4.00 Grams; CHARM		134260-2
12001	2333001	LADIES BRACELET	BRACELET JEWELRY B, 14KT, 8.60 Grams; LADIES BRACELET		I-496
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 10KT, 2.20 Grams; LADIES RING W/DIAMONDS		I-176
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 18KT, 2.30 Grams; LADIES RING W/DIAMONDS		I-829
12001	2339001	RING BAND W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.80 Grams; RING BAND W/DIAMONDS		I-806
12001	2339001	LADIES RING W/ DIAMONDS	RING JEWELRY ZEI, 14KT, 2.10 Grams; LADIES RING W/ DIAMONDS		31670-2
21001	2669001	CIRCULAR SAW	CIRCULAR SAW TOOLS-POWER BOSCH CS10, #813347; CIRCULAR SAW	CS10	33260-1
19001	2523001	AIR IMPACT	IMPACT WRENCH TOOLS-AIR SNAP-ON IM31, #99220008; AIR IMPACT	IM31	31407-2
12001	2339001	RING W/STONES	RING JEWELRY NONE, 14KT, 3.30 Grams; RING W/STONES		235364-4
8001	2223001	HANDGUN IN CASE 2 MAGS	PISTOL FIREARM RUGER SR22, #367-55772, .22 CALIBER, SEMI-AUTOMATIC; HANDGUN IN CASE 2 MAGS	SR22	G-235125-1
8001	2225001	MAVERICK 88 12GA SHOTGUN	SHOTGUN FIREARM MAVERICK 88, #MV32486E, 12 GAUGE, PUMP; MAVERICK 88 12GA SHOTGUN	88	G-235307-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 4.80 Grams; LADIES RING W/STONES		I-435
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 10KT, 4.80 Grams; LADIES RING W/STONE		31522-6
21001	3299001	PHONE LINE TESTER	TESTER TOOLS-POWER FLUKE TS19; PHONE LINE TESTER	TS19	32825-5
12001	2339001	MANS  RING	RING JEWELRY NONE, 14KT, 11.00 Grams; MANS  RING		I-942
12001	2339001	MANS RING DIAMONDS	RING JEWELRY IPC, 14KT, 8.40 Grams; MANS RING DIAMONDS		31808-4
12001	2333001	LADIES BRACELET	BRACELET JEWELRY GI, 10KT, 4.00 Grams; LADIES BRACELET		134840-1
5001	3540001	WALL CLOCK	CLOCK COLLECTIBLES HOWARD MILLER 513-227, #020867004270; WALL CLOCK	513-227	33149-1
12001	2333001	LADIES BRACELET 18K PLATINUM	BRACELET JEWELRY M, 18KT, 28.50 Grams; LADIES BRACELET 18K PLATINUM		32501-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, PLAT, 3.70 Grams; LADIES RING W/STONES		I-8
12001	2338001	CHARM	PENDANT/CHARM JEWELRY NONE, 18KT, 22.00 Grams; CHARM		I-607
4001	2121001	GOLD 1876 2.5 DOLLAR COIN	US COIN(S) COINS US COINS; GOLD 1876 2.5 DOLLAR COIN		234934-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 10KT, 3.50 Grams; LADIES RING W/STONES		I-318
12001	2338001	CROSS CHAM	PENDANT/CHARM JEWELRY NONE, 14KT, 4.00 Grams; CROSS CHAM		134435-2
